passenger_id,first_name,last_name,gender,nationality,age
795,First795,Last795,Female,UK,41
796,First796,Last796,Male,France,64
797,First797,Last797,Male,India,39
798,First798,Last798,Female,France,51
799,First799,Last799,Male,France,63
800,First800,Last800,Male,Singapore,47
801,First801,Last801,Female,India,49
802,First802,Last802,Male,Canada,28
803,First803,Last803,Female,USA,75
804,First804,Last804,Male,Germany,65
805,First805,Last805,Male,India,72
806,First806,Last806,Male,Germany,20
807,First807,Last807,Female,Canada,42
808,First808,Last808,Male,UK,72
809,First809,Last809,Male,Japan,69
810,First810,Last810,Female,Germany,38
811,First811,Last811,Male,Australia,64
812,First812,Last812,Female,France,70
813,First813,Last813,Male,UAE,41
814,First814,Last814,Male,Japan,61
815,First815,Last815,Male,UK,32
816,First816,Last816,Male,Australia,22
817,First817,Last817,Female,France,67
818,First818,Last818,Female,Canada,23
819,First819,Last819,Female,India,41
820,First820,Last820,Male,France,54
821,First821,Last821,Female,UAE,33
822,First822,Last822,Female,Canada,55
823,First823,Last823,Female,Germany,64
824,First824,Last824,Male,UK,18
825,First825,Last825,Female,India,32
826,First826,Last826,Female,India,39
827,First827,Last827,Male,Australia,72
828,First828,Last828,Female,USA,31
829,First829,Last829,Male,Australia,49
830,First830,Last830,Male,UK,63
831,First831,Last831,Female,USA,20
832,First832,Last832,Male,Japan,44
833,First833,Last833,Female,Singapore,65
834,First834,Last834,Male,UAE,24
835,First835,Last835,Male,Australia,22
836,First836,Last836,Male,Australia,60
837,First837,Last837,Male,Germany,36
838,First838,Last838,Female,Canada,69
839,First839,Last839,Female,Canada,38
840,First840,Last840,Female,France,32
841,First841,Last841,Male,Germany,26
842,First842,Last842,Male,UK,24
843,First843,Last843,Male,Singapore,47
844,First844,Last844,Female,Australia,25
845,First845,Last845,Female,Germany,46
846,First846,Last846,Female,Singapore,34
847,First847,Last847,Male,USA,28
848,First848,Last848,Female,UAE,20
849,First849,Last849,Male,Canada,27
850,First850,Last850,Male,Germany,40
851,First851,Last851,Female,Japan,21
852,First852,Last852,Female,France,70
853,First853,Last853,Male,India,43
854,First854,Last854,Female,Japan,65
855,First855,Last855,Male,USA,47
856,First856,Last856,Male,UK,25
857,First857,Last857,Male,India,71
858,First858,Last858,Male,UK,30
859,First859,Last859,Female,Canada,61
860,First860,Last860,Male,UAE,55
861,First861,Last861,Female,USA,19
862,First862,Last862,Male,Germany,75
863,First863,Last863,Female,UK,23
864,First864,Last864,Female,USA,20
865,First865,Last865,Female,India,28
866,First866,Last866,Female,Australia,49
867,First867,Last867,Male,Australia,61
868,First868,Last868,Female,UK,40
869,First869,Last869,Male,UK,35
870,First870,Last870,Female,Singapore,74
871,First871,Last871,Male,India,57
872,First872,Last872,Male,France,49
873,First873,Last873,Female,Japan,48
874,First874,Last874,Male,USA,35
875,First875,Last875,Female,UK,44
876,First876,Last876,Male,Japan,33
877,First877,Last877,Male,Australia,68
878,First878,Last878,Female,Singapore,52
879,First879,Last879,Female,Canada,54
880,First880,Last880,Female,Australia,35
881,First881,Last881,Male,India,38
882,First882,Last882,Male,India,75
883,First883,Last883,Female,India,69
884,First884,Last884,Female,Japan,40
885,First885,Last885,Male,UK,24
886,First886,Last886,Male,Germany,35
887,First887,Last887,Male,Germany,54
888,First888,Last888,Female,Canada,71
889,First889,Last889,Male,UK,33
890,First890,Last890,Female,Canada,55
891,First891,Last891,Male,Canada,54
892,First892,Last892,Male,UAE,30
893,First893,Last893,Female,Japan,37
894,First894,Last894,Male,Singapore,20
895,First895,Last895,Male,India,32
896,First896,Last896,Male,India,51
897,First897,Last897,Female,India,39
898,First898,Last898,Male,UK,39
899,First899,Last899,Male,Canada,21
900,First900,Last900,Male,UK,55
901,First901,Last901,Male,USA,72
902,First902,Last902,Female,USA,41
903,First903,Last903,Female,UAE,24
904,First904,Last904,Female,France,38
905,First905,Last905,Male,UK,64
906,First906,Last906,Female,Singapore,59
907,First907,Last907,Female,UK,63
908,First908,Last908,Female,Germany,60
909,First909,Last909,Male,Australia,37
910,First910,Last910,Female,UK,29
911,First911,Last911,Male,UAE,43
912,First912,Last912,Male,UK,56
913,First913,Last913,Female,UAE,32
914,First914,Last914,Male,Singapore,27
915,First915,Last915,Female,USA,33
916,First916,Last916,Female,Canada,28
917,First917,Last917,Male,Canada,46
918,First918,Last918,Male,France,31
919,First919,Last919,Male,USA,40
920,First920,Last920,Female,USA,64
921,First921,Last921,Male,India,42
922,First922,Last922,Female,Australia,28
923,First923,Last923,Female,Singapore,74
924,First924,Last924,Female,Canada,52
925,First925,Last925,Female,USA,71
926,First926,Last926,Female,UAE,59
927,First927,Last927,Male,UK,46
928,First928,Last928,Male,India,36
929,First929,Last929,Male,Canada,34
930,First930,Last930,Male,USA,39
931,First931,Last931,Male,Australia,28
932,First932,Last932,Male,Japan,75
933,First933,Last933,Male,Canada,56
934,First934,Last934,Female,India,45
935,First935,Last935,Male,UAE,74
936,First936,Last936,Female,UK,21
937,First937,Last937,Male,Canada,31
938,First938,Last938,Male,Australia,62
939,First939,Last939,Female,France,37
940,First940,Last940,Male,USA,21
941,First941,Last941,Female,UAE,53
942,First942,Last942,Female,UK,21
943,First943,Last943,Female,India,45
944,First944,Last944,Male,France,70
945,First945,Last945,Female,Germany,24
946,First946,Last946,Male,Germany,28
947,First947,Last947,Female,USA,48
948,First948,Last948,Male,France,68
949,First949,Last949,Female,Singapore,49
950,First950,Last950,Female,USA,59
951,First951,Last951,Female,UK,41
952,First952,Last952,Female,Canada,29
953,First953,Last953,Female,India,34
954,First954,Last954,Female,Singapore,34
955,First955,Last955,Male,France,54
956,First956,Last956,Male,UK,66
957,First957,Last957,Male,USA,60
958,First958,Last958,Female,Japan,44
959,First959,Last959,Male,Japan,21
960,First960,Last960,Female,Japan,44
961,First961,Last961,Female,UAE,74
962,First962,Last962,Male,Singapore,37
963,First963,Last963,Male,Australia,75
964,First964,Last964,Male,Japan,54
965,First965,Last965,Male,USA,66
966,First966,Last966,Female,UK,28
967,First967,Last967,Male,Germany,26
968,First968,Last968,Male,Australia,23
969,First969,Last969,Female,Germany,70
970,First970,Last970,Male,UAE,34
971,First971,Last971,Female,USA,23
972,First972,Last972,Female,Japan,43
973,First973,Last973,Female,France,51
974,First974,Last974,Female,India,68
975,First975,Last975,Female,USA,44
976,First976,Last976,Male,UK,54
977,First977,Last977,Male,USA,54
978,First978,Last978,Male,France,73
979,First979,Last979,Female,Australia,34
980,First980,Last980,Female,Singapore,54
981,First981,Last981,Female,India,29
982,First982,Last982,Female,Australia,27
983,First983,Last983,Female,India,43
984,First984,Last984,Female,Germany,21
985,First985,Last985,Female,France,75
986,First986,Last986,Female,India,39
987,First987,Last987,Female,France,35
988,First988,Last988,Female,USA,73
989,First989,Last989,Male,UK,37
990,First990,Last990,Female,Canada,35
991,First991,Last991,Female,UAE,59
992,First992,Last992,Male,Germany,46
993,First993,Last993,Male,Australia,65
994,First994,Last994,Female,Japan,73
995,First995,Last995,Female,India,50
996,First996,Last996,Male,USA,37
997,First997,Last997,Female,UK,67
998,First998,Last998,Male,UK,30
999,First999,Last999,Male,India,33
1000,First1000,Last1000,Male,Singapore,21
1001,First1001,Last1001,Female,Germany,35
1002,First1002,Last1002,Female,Singapore,50
1003,First1003,Last1003,Female,USA,61
1004,First1004,Last1004,Male,Germany,41
1005,First1005,Last1005,Female,UAE,46
1006,First1006,Last1006,Male,Singapore,55
1007,First1007,Last1007,Female,Canada,28
1008,First1008,Last1008,Female,USA,36
1009,First1009,Last1009,Male,Australia,21
1010,First1010,Last1010,Male,UAE,67
1011,First1011,Last1011,Male,Germany,59
1012,First1012,Last1012,Male,Germany,35
1013,First1013,Last1013,Female,Japan,19
1014,First1014,Last1014,Male,Singapore,26
1015,First1015,Last1015,Male,UAE,69
1016,First1016,Last1016,Male,Germany,34
1017,First1017,Last1017,Female,France,45
1018,First1018,Last1018,Female,Canada,47
1019,First1019,Last1019,Female,Germany,47
1020,First1020,Last1020,Female,Japan,70
1021,First1021,Last1021,Female,UAE,24
1022,First1022,Last1022,Male,Japan,60
1023,First1023,Last1023,Female,Japan,59
1024,First1024,Last1024,Female,France,61
1025,First1025,Last1025,Male,Singapore,22
1026,First1026,Last1026,Female,France,58
1027,First1027,Last1027,Female,France,34
1028,First1028,Last1028,Female,Germany,27
1029,First1029,Last1029,Male,India,69
1030,First1030,Last1030,Female,Canada,61
1031,First1031,Last1031,Male,India,59
1032,First1032,Last1032,Female,France,34
1033,First1033,Last1033,Female,Australia,42
1034,First1034,Last1034,Male,UAE,63
1035,First1035,Last1035,Male,Canada,64
1036,First1036,Last1036,Male,Japan,58
1037,First1037,Last1037,Female,Canada,50
1038,First1038,Last1038,Female,UK,71
1039,First1039,Last1039,Male,France,24
1040,First1040,Last1040,Female,UK,65
1041,First1041,Last1041,Female,Japan,66
1042,First1042,Last1042,Male,Canada,59
1043,First1043,Last1043,Male,Germany,40
1044,First1044,Last1044,Male,France,44
1045,First1045,Last1045,Female,Canada,34
1046,First1046,Last1046,Female,Singapore,72
1047,First1047,Last1047,Male,Singapore,21
1048,First1048,Last1048,Male,Singapore,74
1049,First1049,Last1049,Male,Japan,25
1050,First1050,Last1050,Female,Japan,37
1051,First1051,Last1051,Female,India,73
1052,First1052,Last1052,Male,UK,30
1053,First1053,Last1053,Female,Australia,54
1054,First1054,Last1054,Female,UK,38
1055,First1055,Last1055,Male,USA,49
1056,First1056,Last1056,Female,UK,38
1057,First1057,Last1057,Male,India,46
1058,First1058,Last1058,Female,Germany,66
1059,First1059,Last1059,Male,UAE,66
1060,First1060,Last1060,Male,Singapore,68
1061,First1061,Last1061,Male,UK,57
1062,First1062,Last1062,Female,Australia,43
1063,First1063,Last1063,Female,Singapore,42
1064,First1064,Last1064,Male,India,52
1065,First1065,Last1065,Male,Canada,18
1066,First1066,Last1066,Female,Japan,30
1067,First1067,Last1067,Male,India,58
1068,First1068,Last1068,Male,Germany,62
1069,First1069,Last1069,Female,France,26
1070,First1070,Last1070,Male,Australia,50
1071,First1071,Last1071,Female,UK,22
1072,First1072,Last1072,Male,France,36
1073,First1073,Last1073,Female,Japan,56
1074,First1074,Last1074,Female,Australia,74
1075,First1075,Last1075,Male,Canada,75
1076,First1076,Last1076,Female,Canada,66
1077,First1077,Last1077,Male,UK,69
1078,First1078,Last1078,Female,India,32
1079,First1079,Last1079,Male,UK,31
1080,First1080,Last1080,Male,UAE,50
1081,First1081,Last1081,Male,USA,41
1082,First1082,Last1082,Male,Australia,74
1083,First1083,Last1083,Female,Japan,57
1084,First1084,Last1084,Male,UAE,21
1085,First1085,Last1085,Male,India,21
1086,First1086,Last1086,Male,Australia,46
1087,First1087,Last1087,Female,USA,53
1088,First1088,Last1088,Female,Singapore,62
1089,First1089,Last1089,Male,Germany,62
1090,First1090,Last1090,Male,France,44
1091,First1091,Last1091,Male,Japan,35
1092,First1092,Last1092,Male,Australia,71
1093,First1093,Last1093,Male,Japan,64
1094,First1094,Last1094,Male,France,25
1095,First1095,Last1095,Male,Singapore,30
1096,First1096,Last1096,Male,France,71
1097,First1097,Last1097,Male,Canada,63
1098,First1098,Last1098,Female,France,28
1099,First1099,Last1099,Male,Japan,49
1100,First1100,Last1100,Male,Singapore,39
1101,First1101,Last1101,Male,India,18
1102,First1102,Last1102,Male,USA,71
1103,First1103,Last1103,Female,UK,23
1104,First1104,Last1104,Male,USA,75
1105,First1105,Last1105,Female,Germany,47
1106,First1106,Last1106,Female,France,47
1107,First1107,Last1107,Male,USA,70
1108,First1108,Last1108,Male,India,72
1109,First1109,Last1109,Female,Canada,69
1110,First1110,Last1110,Female,Australia,65
1111,First1111,Last1111,Male,USA,72
1112,First1112,Last1112,Male,India,72
1113,First1113,Last1113,Male,UK,39
1114,First1114,Last1114,Female,Singapore,57
1115,First1115,Last1115,Female,USA,41
1116,First1116,Last1116,Female,UK,25
1117,First1117,Last1117,Female,Australia,47
1118,First1118,Last1118,Female,Australia,62
1119,First1119,Last1119,Female,Australia,59
1120,First1120,Last1120,Male,USA,26
1121,First1121,Last1121,Male,UK,24
1122,First1122,Last1122,Female,UAE,48
1123,First1123,Last1123,Female,UK,57
1124,First1124,Last1124,Female,Canada,57
1125,First1125,Last1125,Male,UK,48
1126,First1126,Last1126,Female,USA,74
1127,First1127,Last1127,Female,Singapore,20
1128,First1128,Last1128,Male,France,59
1129,First1129,Last1129,Female,India,63
1130,First1130,Last1130,Male,Canada,51
1131,First1131,Last1131,Male,Australia,60
1132,First1132,Last1132,Male,Singapore,40
1133,First1133,Last1133,Female,UK,71
1134,First1134,Last1134,Male,India,59
1135,First1135,Last1135,Male,Japan,72
1136,First1136,Last1136,Female,Singapore,73
1137,First1137,Last1137,Male,USA,66
1138,First1138,Last1138,Female,Canada,33
1139,First1139,Last1139,Female,France,21
1140,First1140,Last1140,Male,Japan,59
1141,First1141,Last1141,Female,Australia,70
1142,First1142,Last1142,Male,USA,47
1143,First1143,Last1143,Female,UAE,46
1144,First1144,Last1144,Male,Singapore,46
1145,First1145,Last1145,Female,USA,49
1146,First1146,Last1146,Male,USA,43
1147,First1147,Last1147,Female,India,53
1148,First1148,Last1148,Male,USA,68
1149,First1149,Last1149,Female,Japan,53
1150,First1150,Last1150,Male,Singapore,39
1151,First1151,Last1151,Female,India,70
1152,First1152,Last1152,Male,Singapore,39
1153,First1153,Last1153,Female,Canada,63
1154,First1154,Last1154,Female,USA,24
1155,First1155,Last1155,Male,India,39
1156,First1156,Last1156,Female,France,53
1157,First1157,Last1157,Female,USA,20
1158,First1158,Last1158,Male,Singapore,26
1159,First1159,Last1159,Female,USA,34
1160,First1160,Last1160,Male,Germany,25
1161,First1161,Last1161,Female,Germany,47
1162,First1162,Last1162,Male,Canada,24
1163,First1163,Last1163,Female,India,58
1164,First1164,Last1164,Male,Singapore,47
1165,First1165,Last1165,Male,Singapore,18
1166,First1166,Last1166,Male,Japan,45
1167,First1167,Last1167,Female,Japan,67
1168,First1168,Last1168,Male,UAE,29
1169,First1169,Last1169,Male,USA,42
1170,First1170,Last1170,Female,Japan,74
1171,First1171,Last1171,Female,Australia,56
1172,First1172,Last1172,Male,France,43
1173,First1173,Last1173,Female,France,46
1174,First1174,Last1174,Male,UK,44
1175,First1175,Last1175,Female,Japan,73
1176,First1176,Last1176,Female,Japan,58
1177,First1177,Last1177,Male,Germany,31
1178,First1178,Last1178,Female,Canada,61
1179,First1179,Last1179,Male,UK,50
1180,First1180,Last1180,Female,USA,66
1181,First1181,Last1181,Female,Japan,48
1182,First1182,Last1182,Female,Japan,36
1183,First1183,Last1183,Female,India,51
1184,First1184,Last1184,Male,India,42
1185,First1185,Last1185,Male,India,60
1186,First1186,Last1186,Male,Germany,35
1187,First1187,Last1187,Male,France,61
1188,First1188,Last1188,Female,UK,71
1189,First1189,Last1189,Male,France,31
1190,First1190,Last1190,Male,Canada,70
1191,First1191,Last1191,Female,USA,57
1192,First1192,Last1192,Male,Japan,42
1193,First1193,Last1193,Male,Japan,68
1194,First1194,Last1194,Female,India,42
1195,First1195,Last1195,Female,Australia,68
1196,First1196,Last1196,Female,Japan,21
1197,First1197,Last1197,Male,France,30
1198,First1198,Last1198,Female,Germany,58
1199,First1199,Last1199,Female,UAE,52
1200,First1200,Last1200,Male,Germany,36
1201,First1201,Last1201,Female,UK,61
1202,First1202,Last1202,Male,UK,29
1203,First1203,Last1203,Male,Australia,20
1204,First1204,Last1204,Female,France,53
1205,First1205,Last1205,Female,UK,28
1206,First1206,Last1206,Female,India,39
1207,First1207,Last1207,Female,UK,20
1208,First1208,Last1208,Male,Canada,56
1209,First1209,Last1209,Male,UAE,71
1210,First1210,Last1210,Female,Singapore,68
1211,First1211,Last1211,Female,USA,68
1212,First1212,Last1212,Female,Japan,32
1213,First1213,Last1213,Male,Japan,22
1214,First1214,Last1214,Male,Australia,52
1215,First1215,Last1215,Female,USA,40
1216,First1216,Last1216,Male,Germany,60
1217,First1217,Last1217,Female,Canada,41
1218,First1218,Last1218,Female,Germany,66
1219,First1219,Last1219,Female,Japan,70
1220,First1220,Last1220,Male,USA,60
1221,First1221,Last1221,Female,Singapore,33
